NAME	GENE	SCORE	X	Y	ATAN2	cluster
YHR148W	YHR148W	0.154	0.688	0.727
YMR035W	IMP2	0.154	-0.64	0.766
YOR022C	YOR022C	0.154	0.24	0.974
YHR059W	YHR059W	0.153	0.228	0.973
YLR252W	YLR252W	0.153	0.078	1
YLR369W	YLR369W	0.153	0.156	0.993
YMR240C	CUS1	0.153	-0.98	0.222
YOR011W	YOR011W	0.153	-0.91	0.411
YOR271C	YOR271C	0.153	0.647	0.764
YPR122W	AXL1	0.153	-0.91	0.418
YDR093W	YDR093W	0.152	-0.52	-0.85
YDR498C	SEC20	0.152	-0.19	-0.98
YIR016W	YIR016W	0.152	1	0
YJR136C	YJR136C	0.152	-0.52	-0.85
YLR023C	YLR023C	0.152	-0.98	0.197
YLR089C	YLR089C	0.152	0.881	0.473
YMR027W	YMR027W	0.152	0.717	0.703
YMR126C	YMR126C	0.152	-0.92	-0.39
YOL031C	YOL031C	0.152	0.164	-0.98
YOL133W	YOL133W	0.152	0	1
YOR193W	YOR193W	0.152	0.177	-0.98
YPL041C	YPL041C	0.152	-0.52	-0.85
YER087W	YER087W	0.151	-0.52	0.854
YGR009C	SEC9	0.151	-0.59	0.807
YIL089W	YIL089W	0.151	-0.99	0.145
YJL167W	ERG20	0.151	-0.13	-0.99
YOL005C	RPB11	0.151	-0.99	-0.13
YOR186W	YOR186W	0.151	-0.13	-0.99
YOR226C	YOR226C	0.151	-0.66	0.754
YPL020C	YPL020C	0.151	0	1
YMR292W	YMR292W	0.1505	-0.58	-0.8
YAL020C	ATS1	0.15	-0.93	0.366
YBR173C	YBR173C	0.15	0.846	0.533
YDL209C	YDL209C	0.15	-1	0
YDL216C	YDL216C	0.15	-1	0.006
YDR043C	YDR043C	0.15	-0.06	-1
YDR241W	YDR241W	0.15	-0.06	-1
YDR242W	AMD2	0.15	-1	0.08
YFL013C	YFL013C	0.15	-1	-0.06
YGL068W	YGL068W	0.15	-1	0.086
YGR185C	TYS1	0.15	-0.13	0.993
YHR044C	DOG1	0.15	0.5	-0.86
YIR028W	DAL4	0.15	-0.6	-0.8
YJL139C	YUR1	0.15	0.946	0.326
YJR131W	MNS1	0.15	0.126	0.993
YNL124W	YNL124W	0.15	-1	0.006
YOL139C	CDC33	0.15	0.8	-0.6
YOR027W	STI1	0.15	0.886	-0.46
YBR111C	YSA1	0.149	0.255	0.973
YCR027C	YCR027C	0.149	-0.26	0.966
YDR218C	SPR28	0.149	1	0.093
YDR226W	ADK1	0.149	-0.2	0.979
YER132C	YER132C	0.149	-0.8	0.597
YLL055W	YLL055W	0.149	0.409	0.919
YLR213C	YLR213C	0.149	0.986	0.181
YMR060C	TOM37	0.149	0.355	-0.93
YAL047C	SPI6	0.148	0.439	0.898
YBR162W-A	YSY6	0.148	-0.94	-0.33
YDL162C	YDL162C	0.148	0.885	-0.47
YEL020C	YEL020C	0.148	0.797	-0.6
YGL258W	YGL258W	0.148	0.972	0.236
YHR093W	AHT1	0.148	0	1
YHR100C	YHR100C	0.148	-0.94	0.324
YLR004C	YLR004C	0.148	-0.74	-0.67
YLR105C	SEN2	0.148	0.939	0.344
YMR023C	MSS1	0.148	0.635	0.777
YMR030W	YMR030W	0.148	0.729	0.689
YNR035C	ARC35	0.148	0.918	-0.4
YOR094W	ARF3	0.148	-0.94	0.331
YOR328W	PDR10	0.148	0.959	0.283
YPR054W	SMK1	0.148	-0.74	-0.67
YPR059C	YPR059C	0.148	1	0
YCL017C	NFS1	0.147	0.619	0.789
YDR471W	RPL27B	0.147	-0.13	0.993
YFR044C	YFR044C	0.147	0.163	0.993
YHR156C	YHR156C	0.147	-0.47	-0.88
YJR020W	YJR020W	0.147	-0.95	0.306
YJR069C	HAM1	0.147	-0.88	-0.47
YKR017C	YKR017C	0.147	0.544	0.843
YLR175W	CBF5	0.147	0.312	0.952
YMR303C	ADH2	0.147	-0.88	-0.47
YOL024W	YOL024W	0.147	0.877	0.489
YPL114W	YPL114W	0.147	-0.88	-0.47
YPR010C	YPR010C	0.147	0.476	-0.88
YPR188C	YPR188C	0.147	-0.4	0.918
YGR110W	YGR110W	0.146	0.787	0.623
YJL121C	RPE1	0.146	0.657	0.76
YJR072C	YJR072C	0.146	-0.61	0.787
YPL018W	CTF19	0.146	0.664	-0.75
YCRX17W	YCRX17W	0.145	0.117	1
YER058W	PET117	0.145	0.213	0.979
YER107C	YER107C	0.145	0.724	0.689
YFR001W	YFR001W	0.145	0	1
YGL103W	CYH2	0.145	0.082	1
YHR040W	YHR040W	0.145	-0.55	0.841
YKL207W	YKL207W	0.145	0.875	0.489
YPL082C	MOT1	0.145	-0.96	-0.27
YPL168W	YPL168W	0.145	0	1
YBL081W	YBL081W	0.144	-0.83	-0.55
YBR199W	KTR4	0.144	-0.76	0.652
YDL005C	MED2	0.144	-0.55	0.833
YER083C	YER083C	0.144	0.201	0.986
YER115C	SPR6	0.144	-0.97	0.243
YGL220W	YGL220W	0.144	-0.55	0.833
YHR198C	YHR198C	0.144	-0.83	-0.55
YKL144C	RPC25	0.144	0	1
YMR140W	YMR140W	0.144	0.513	0.861
YOR318C	YOR318C	0.144	-0.55	-0.83
YPL185W	YPL185W	0.144	0.555	-0.83
YCR047C	YCR047C	0.143	-0.06	1
YIL029C	YIL029C	0.143	0.013	1
YKL131W	YKL131W	0.143	0.979	0.223
YLR031W	YLR031W	0.143	-0.41	-0.9
YLR093C	YLR093C	0.143	-0.2	-0.97
YLR323C	YLR323C	0.143	-0.55	0.832
YLR448W	RPL16B	0.143	-0.97	-0.2
YML105C	SEC65	0.143	0.664	0.748
YPL183C	YPL183C	0.143	-0.41	0.909
YPR095C	YPR095C	0.143	0.979	-0.2
YDR514C	YDR514C	0.142	0	1
YER024W	YER024W	0.142	0.197	-0.98
YHR025W	THR1	0.142	-0.7	0.711
YIL028W	YIL028W	0.142	-0.7	0.718
YIR004W	DJP1	0.142	-0.77	-0.63
YIR039C	YIR039C	0.142	-0.77	-0.63
YLR133W	CKI1	0.142	-0.77	-0.63
YML042W	CAT2	0.142	1	0
YML059C	YML059C	0.142	0.873	-0.49
YMR017W	DBI9	0.142	-0.77	0.64
YMR181C	YMR181C	0.142	-0.63	-0.77
YNL198C	YNL198C	0.142	0	1
YNR010W	CSE2	0.142	0.64	-0.77
YPL119C	DBP1	0.142	-0.63	-0.77
YBL005W-A	YBL005W-A	0.141	-0.7	0.709
YBR223C	YBR223C	0.141	0.276	0.964
YER009W	NTF2	0.141	-0.14	-0.99
YER187W	YER187W	0.141	0.269	0.964
YGL026C	TRP5	0.141	0.808	0.595
YGR217W	CCH1	0.141	0.531	-0.85
YHL002W	YHL002W	0.141	-0.99	-0.14
YHR122W	YHR122W	0.141	-0.92	0.39
YJR099W	YUH1	0.141	-0.7	-0.7
YLR124W	YLR124W	0.141	1	0
YBR249C	ARO4	0.14	0.985	0.171
YDR473C	YDR473C	0.14	-1	0
YGL081W	YGL081W	0.14	0.078	-1
YGL248W	PDE1	0.14	-1	0.107
YHR186C	YHR186C	0.14	0.55	0.835
YJL088W	ARG3	0.14	0	-1
YJL192C	YJL192C	0.14	-0.85	0.521
YKR072C	SIS2	0.14	-0.14	0.992
YMR317W	YMR317W	0.14	-0.78	0.621
YNR032W	PPG1	0.14	-1	-0.07
YPL056C	YPL056C	0.14	-0.35	0.935
YER037W	YER037W	0.139	0.122	0.992
YJR085C	YJR085C	0.139	0.611	-0.79
YLR001C	YLR001C	0.139	0.87	-0.5
YLR036C	YLR036C	0.139	-0.35	0.935
YLR122C	YLR122C	0.139	0.079	1
YML013W	YML013W	0.139	-0.86	0.51
YMR275C	BUL1	0.139	-0.35	-0.93
YNL035C	YNL035C	0.139	0.956	0.309
YNL148C	ALF1	0.139	0.568	0.827
YOR106W	VAM3	0.139	-0.79	0.618
YOR295W	YOR295W	0.139	0.935	-0.35
YAR002C-A	YAR002C-A	0.138	0.591	-0.8
YDR075W	PPH3	0.138	0.775	0.637
YGL213C	SKI8	0.138	-0.86	0.507
YGR030C	YGR030C	0.138	0.601	0.804
YGR136W	YGR136W	0.138	0.413	0.913
YJR050W	UTR3	0.138	0.891	0.456
YKL157W	APE2	0.138	0.978	-0.21
YLR025W	SNF7	0.138	0.456	0.891
YMR290W-A	YMR290W-A	0.1379	0.227	-0.97
YCR097WB	A1	0.137	-0.51	0.861
YGL030W	RPL32	0.137	-0.21	0.978
YGR173W	YGR173W	0.137	1	0
YHR155W	YHR155W	0.137	0.496	0.868
YBR012W-B	YBR012W-B	0.136	-0.73	0.683
YCR096C	A2	0.136	0.404	0.919
YDR244W	PEX5	0.136	-0.73	0.683
YGR010W	YGR010W	0.136	0.595	-0.8
YGR059W	SPR3	0.136	-0.58	0.816
YHR048W	YHR048W	0.136	0.963	-0.29
YJL104W	YJL104W	0.136	0.852	0.522
YKL073W	LHS1	0.136	0.294	-0.95
YLR377C	FBP1	0.136	0.492	0.875
YOR124C	UBP2	0.136	-0.36	0.933
YCR055C	PWP2	0.135	0.014	1
YDR370C	YDR370C	0.135	0.844	0.548
YHR111W	YHR111W	0.135	0.244	0.97
YIL109C	SEC24	0.135	-0.44	0.903
YJL127C	SPT10	0.135	0.066	1
YJR008W	YJR008W	0.135	0.377	0.925
YKL075C	YKL075C	0.135	-0.07	1
YAR052C	YAR052C	0.134	0.992	-0.14
YAR075W	YAR075W	0.134	1	0
YCR098C	GIT1	0.134	0.111	1
YDR184C	YDR184C	0.134	0.977	0.223
YDR405W	MRP20	0.134	0.985	0.194
YER056C-A	YER056C-A	0.134	-0.74	-0.67
YFL012W	YFL012W	0.134	-0.74	-0.67
YHL043W	ECM34	0.134	-0.67	-0.74
YKR085C	MRPL20	0.134	-0.14	0.992
YML097C	VPS9	0.134	0.253	-0.97
YMR210W	YMR210W	0.134	0.582	-0.82
YOR057W	SGT1	0.134	0.365	0.932
YPL229W	YPL229W	0.134	0.246	-0.97
YML056C	YML056C	0.1337	0.887	0.461
YBR025C	YBR025C	0.133	0.992	0.127
YCR092C	MSH3	0.133	0.563	-0.82
YDL187C	YDL187C	0.133	-0.22	-0.97
YDR316W	YDR316W	0.133	0.894	-0.45
YGR195W	ECM20	0.133	0.503	0.864
YKR086W	PRP16	0.133	-0.82	0.563
YNL164C	YNL164C	0.133	-0.97	-0.22
YDR069C	DOA4	0.132	0.704	0.719
YER106W	YER106W	0.132	0.424	-0.9
YGL245W	YGL245W	0.132	0.856	-0.53
YMR211W	YMR211W	0.132	0.674	0.742
YOR156C	NFI1	0.132	0.856	-0.53
YBR189W	SUP46	0.131	-0.45	0.893
YCL068C	YCL068C	0.131	0.259	0.969
YDR526C	YDR526C	0.131	0.549	-0.83
YGL088W	YGL088W	0.131	0.091	1
YHL015W	URP2	0.131	-0.99	-0.15
YHR206W	SKN7	0.131	-0.99	0.137
YJL170C	ASG7	0.131	0.549	-0.83
YLR104W	YLR104W	0.131	-0.99	0.16
YLR396C	VPS33	0.131	-0.15	-0.99
YPL106C	SSE1	0.131	0.16	-0.99
YAR014C	YAR014C	0.13	0.092	-1
YBR116C	YBR116C	0.13	0.076	1
YDL219W	YDL219W	0.13	-0.53	-0.84
YDR238C	SEC26	0.13	0	-1
YGR122W	YGR122W	0.13	-1	0.007
YHR193C	EGD2	0.13	0.046	-1
YJL177W	YJL177W	0.13	-1	-0.07
YJL199C	YJL199C	0.13	0.992	0.13
YKL208W	CBT1	0.13	-0.53	0.846
YMR033W	ARP9	0.13	0.376	0.93
YOL110W	SHR5	0.13	-0.84	-0.53
YPL010W	RET3	0.13	-0.53	-0.84
YCR104W	PAU3	0.129	-0.23	0.976
YDL008W	APC11	0.129	0.17	0.992
YHR114W	YHR114W	0.129	0.379	-0.93
YLL039C	UBI4	0.129	1	0
YOR359W	YOR359W	0.129	-0.46	0.891
YBR012C	YBR012C	0.128	-0.78	-0.62
YDR322W	MRPL35	0.128	0	1
YHR184W	YHR184W	0.128	-0.62	-0.78
YLR141W	RRN5	0.128	-0.78	-0.62
YNL011C	YNL011C	0.128	0.351	-0.93
YNR077C	YNR077C	0.128	0.781	-0.62
YPL177C	CUP9	0.128	-0.78	-0.62
YAL030W	SNC1	0.127	0.645	0.763
YAL051W	YAF1	0.127	0	1
YDR181C	SAS4	0.127	-0.94	0.33
YFL028C	CAF16	0.127	0	1
YGR249W	MGA1	0.127	0.952	-0.31
YKL054C	YKL054C	0.127	0.992	-0.15
YMR304W	YMR304W	0.127	0.11	1
YNR027W	YNR027W	0.127	0.881	-0.47
YPL126W	YPL126W	0.127	-0.55	0.834
YDL016C	YDL016C	0.126	-0.31	-0.95
YDR003W	YDR003W	0.126	-0.31	-0.95
YER127W	YER127W	0.126	0.992	-0.15
YFL005W	SEC4	0.126	-0.95	-0.31
YGR045C	YGR045C	0.126	-0.95	-0.31
YKL006W	RPL14A	0.126	-0.95	-0.31
YLR271W	YLR271W	0.126	-0.95	0.309
YNR006W	VPS27	0.126	-0.31	-0.95
YNR057C	BIO4	0.126	-0.31	0.952
YCR057C	PWP2	0.125	0.056	1
YDR378C	YDR378C	0.125	-0.96	0.304
YGR148C	RPL30B	0.125	-0.88	-0.48
YIL082W-A	YIL082W-A	0.125	-0.48	-0.88
YJR018W	YJR018W	0.125	0.984	0.192
YLR290C	YLR290C	0.125	-0.88	0.488
YMR259C	YMR259C	0.125	-0.96	0.296
YCR105W	YCR105W	0.124	0.919	0.395
YEL021W	URA3	0.124	0.137	0.991
YER184C	YER184C	0.124	0.161	0.991
YFR023W	PES4	0.124	-0.56	0.83
YPL193W	YPL193W	0.124	-0.96	0.274
YBR155W	YBR155W	0.123	0.764	-0.65
YML051W	GAL80	0.123	-0.97	-0.24
YNL004W	HRB1	0.123	-0.97	-0.24
YOR279C	YOR279C	0.123	-0.97	-0.24
YPR052C	NHP6A	0.123	0.463	-0.89
YDR185C	YDR185C	0.122	0.803	0.598
YHR211W	YHR211W	0.122	-0.98	0.188
YIL128W	MET18	0.122	-0.98	0.196
YJR097W	YJR097W	0.122	-0.57	-0.81
YKL017C	HCS1	0.122	0.836	0.557
YKL081W	TEF4	0.122	-0.73	0.68
YLR111W	YLR111W	0.122	-0.57	-0.81
YHR068W	DYS1	0.121	1	0
YJL162C	YJL162C	0.121	-0.74	0.669
YLR416C	YLR416C	0.121	0.148	-0.99
YMR154C	RIM13	0.121	0.842	0.545
YOR223W	YOR223W	0.121	-0.16	-0.99
YDL083C	YDL083C	0.12	-0.83	0.566
YDL173W	YDL173W	0.12	-0.08	1
YDR341C	YDR341C	0.12	-0.16	0.991
YGL015C	YGL015C	0.12	-0.08	-1
YHR182W	YHR182W	0.12	-1	-0.08
YHR203C	RPS7A	0.12	-0.91	0.408
YKL099C	YKL099C	0.12	-1	-0.08
YKL121W	YKL121W	0.12	0.7	0.725
YMR174C	PAI3	0.12	0	-1
YNL322C	KRE1	0.12	-0.91	-0.41
YOL144W	YOL144W	0.12	0.725	0.691
YPL192C	YPL192C	0.12	-0.83	0.566
YDR109C	YDR109C	0.119	0.991	-0.16
YJR052W	RAD7	0.119	1	0.058
YLR309C	IMH1	0.119	-0.67	0.747
YAR010C	YAR010C	0.118	0.991	0.169
YDL172C	YDL172C	0.118	-0.93	0.381
YDR057W	YDR057W	0.118	0.745	-0.67
YDR483W	KRE2	0.118	0.949	-0.33
YER164W	CHD1	0.118	-0.84	0.542
YHR085W	YHR085W	0.118	0.889	0.457
YHR125W	YHR125W	0.118	0.372	-0.93
YIL041W	YIL041W	0.118	0.991	0.152
YJL161W	YJL161W	0.118	0.864	0.508
YDR500C	RPL35B	0.117	0.948	0.333
YKR005C	YKR005C	0.117	0.888	0.47
YKR049C	YKR049C	0.117	0.512	0.863
YML122C	YML122C	0.117	-0.42	0.905
YNL288W	YNL288W	0.117	-0.34	-0.94
YIR015W	YIR015W	0.116	-0.51	-0.86
YJL123C	YJL123C	0.116	0.327	-0.94
YKL206C	YKL206C	0.116	-0.68	0.732
YKL215C	YKL215C	0.116	0.974	-0.25
YLL023C	YLL023C	0.116	0.905	-0.43
YMR235C	RNA1	0.116	-0.25	0.974
YOR341W	RPA190	0.116	0.517	-0.86
YLR132C	YLR132C	0.115	0.965	0.278
YPL051W	YPL051W	0.115	0.504	-0.86
YPR028W	YPR028W	0.115	0.504	-0.86
YCRX21C	YCRX21C	0.114	-0.26	0.964
YER171W	RAD3	0.114	-0.26	0.973
YGR178C	PBP1	0.114	-0.96	0.289
YJR151C	YJR151C	0.114	-0.78	-0.61
YOR232W	MGE1	0.114	-0.96	-0.26
YOR392W	YOR392W	0.114	0.289	-0.96
YPL068C	YPL068C	0.114	-0.61	-0.78
YDL001W	YDL001W	0.113	0.849	-0.53
YNL321W	YNL321W	0.113	-0.97	0.256
YPR006C	ICL2	0.113	-0.7	-0.7
YBR046C	ZTA1	0.112	0.964	-0.26
YCRX14W	YCRX14W	0.112	0.964	-0.26
YDR301W	CFT1	0.112	-0.71	0.705
YER162C	RAD4	0.112	0.892	0.464
YGR111W	YGR111W	0.112	-0.98	0.196
YGR203W	YGR203W	0.112	-0.98	0.205
YBL059W	YBL059W	0.111	0	1
YCR050C	YCR050C	0.111	0.594	-0.81
YDR321W	ASP1	0.111	-0.45	-0.9
YDR457W	TOM1	0.111	0.963	-0.27
YER089C	PTC2	0.111	-0.54	0.846
YGR094W	VAS1	0.111	-0.09	1
YGR144W	THI4	0.111	-0.9	-0.45
YHR013C	ARD1	0.111	0.594	-0.81
YIR006C	PAN1	0.111	-0.45	0.9
YOR063W	TCM1	0.111	0.189	-0.99
YOR109W	INP53	0.111	-0.45	-0.9
YDR087C	RRP1	0.11	-1	0.127
YDR469W	YDR469W	0.11	-0.9	0.436
YEL022W	YEL022W	0.11	0.09	-1
YGL221C	NIF3	0.11	-1	0
YGR050C	YGR050C	0.11	-1	0
YGR246C	BRF1	0.11	0.9	0.445
YHR117W	TOM71	0.11	-1	-0.09
YJL081C	ARP4	0.11	-0.09	-1
YKL180W	RPL17	0.11	-0.63	0.781
YLR207W	HRD3	0.11	0	-1
YMR217W	GUA1	0.11	-0.63	0.772
YOR239W	YOR239W	0.11	-1	0.063
YOR357C	GRD19	0.11	0.054	-1
YPR024W	YME1	0.11	-0.9	0.418
YPR144C	YPR144C	0.11	-0.09	1
YBL068W	PRS4	0.109	0.238	0.972
YBR239C	YBR239C	0.109	0.055	1
YCR056W	YCR056W	0.109	0.458	0.889
YCR102C	YCR102C	0.109	0.99	-0.18
YDL045W-A	MRP10	0.109	-0.47	-0.87
YER156C	YER156C	0.109	-0.73	0.688
YJL008C	CCT8	0.109	0.275	0.963
YJL133W	MRS3	0.109	0.376	0.935
YKL097C	YKL097C	0.109	0.844	-0.55
YNL316C	PHA2	0.109	-0.82	0.568
YPR089W	YPR089W	0.109	-0.82	0.577
YDR124W	YDR124W	0.108	0.768	-0.64
YGR013W	SNU71	0.108	-0.55	-0.83
YHR039C-A	VMA10	0.108	-0.18	-0.98
YNL103W	MET4	0.108	0.388	-0.92
YPL013C	YPL013C	0.108	1	-0.09
YDR114C	YDR114C	0.107	0.906	0.439
YDR173C	ARG82	0.107	0.887	-0.46
YGL154C	LYS5	0.107	-0.93	0.364
YGR002C	YGR002C	0.107	0.112	1
YOR040W	GLO4	0.107	-0.93	0.373
YMR164C	MSS11	0.106	0.235	0.981
YPL002C	SNF8	0.106	-0.75	-0.66
YPL166W	YPL166W	0.106	0.358	0.933
YPL251W	YPL251W	0.106	-0.94	0.358
YDR291W	YDR291W	0.105	-0.85	0.523
YER035W	YER035W	0.105	-0.95	0.323
YGR171C	MSM1	0.105	0.933	0.361
YPL260W	YPL260W	0.105	1	0.057
YPR190C	RPC82	0.105	-0.95	0.323
YML026C	YML026C	0.1043	0.927	-0.37
YMR153C-A	YMR153C-A	0.1043	0.965	-0.26
YCL016C	YCL016C	0.104	-0.96	0.307
YDL171C	GLT1	0.104	-0.28	-0.96
YDR155C	CPH1	0.104	0.509	-0.86
YER148W	SPT15	0.104	-0.38	0.932
YFL055W	AGP3	0.104	0.99	-0.19
YGR180C	RNR4	0.104	0.74	-0.67
YJL058C	YJL058C	0.104	-0.96	-0.28
YJR120W	YJR120W	0.104	-0.96	-0.28
YMR104C	YPK2	0.104	1	0
YMR176W	ECM5	0.104	0	1
YNR025C	YNR025C	0.104	1	-0.09
YGR117C	YGR117C	0.103	-0.09	1
YJR068W	RFC2	0.103	0.252	-0.97
YBR301W	YBR301W	0.102	0.921	-0.39
YDR007W	TRP1	0.102	0.803	0.607
YEL070W	YEL070W	0.102	0	1
YER180C	ISC10	0.102	0.137	1
YGL001C	YGL001C	0.102	0.774	0.637
YGL102C	YGL102C	0.102	-0.78	0.627
YGR213C	RTA1	0.102	-0.98	0.225
YLR117C	YLR117C	0.102	-0.29	0.96
YNL122C	YNL122C	0.102	-0.09	1
YCL073C	YCL073C	0.1015	0.724	-0.68
YBR003W	COQ1	0.101	0.98	-0.19
YCR077C	PAT1	0.101	-0.79	0.623
YGL106W	MLC1	0.101	-0.99	0.158
YJL141C	YAK1	0.101	0.851	0.534
YJL205C-A	NCE1	0.101	-0.19	-0.99
YLL056C	YLL056C	0.101	-0.69	0.722
YLR351C	NIT3	0.101	-0.99	0.198
YLR398C	SKI2	0.101	0.96	-0.29
YOR203W	YOR203W	0.101	-0.99	0.198
YOR267C	YOR267C	0.101	-0.29	0.96
YBL020W	RFT1	0.1	0	-1
YBR045C	GIP1	0.1	0.44	-0.9
YLR019W	YLR019W	0.1	-1	0.06
YLR140W	YLR140W	0.1	-1	0.02
YLR172C	DPH5	0.1	0.8	-0.6
YNL013C	YNL013C	0.1	-0.1	-1
YCL021W	YCL021W	0.099	0.434	-0.9
YGL211W	YGL211W	0.099	-0.8	0.595
YHR020W	YHR020W	0.099	0.212	0.979
YJL077C	YJL077C	0.099	0.737	0.676
YKL133C	YKL133C	0.099	-0.8	0.595
YLR007W	YLR007W	0.099	0.09	1
YLR359W	ADE13	0.099	0.979	-0.2
YMR310C	YMR310C	0.099	-0.3	0.959
YNL194C	YNL194C	0.099	1	-0.1
YCR054C	CTR86	0.098	0.04	1
YDL054C	YDL054C	0.098	-0.71	-0.71
YDR384C	YDR384C	0.098	-0.4	-0.91
YGL024W	YGL024W	0.098	-0.4	-0.91
YGL031C	RPL30A	0.098	-0.2	0.979
YKL037W	YKL037W	0.098	-0.71	-0.71
YOR285W	YOR285W	0.098	0.704	-0.71
YMR201C	YMR201C	0.098	0.785	0.619
YDL077C	VAM6	0.097	0.969	0.268
YOL045W	YOL045W	0.097	0.752	0.659
YPL077C	YPL077C	0.097	-0.82	0.577
YBL101W-A	YBL101W-A	0.096	-0.41	0.916
YDL130W	RPLA3	0.096	-0.62	0.791
YFL054C	YFL054C	0.096	0.791	-0.62
YHR060W	VMA22	0.096	0.927	0.375
YJR061W	YJR061W	0.096	-0.2	0.979
YLR078C	BOS1	0.096	-0.31	0.958
YML063W	RP10B	0.096	0.562	-0.83
YOR002W	ALG6	0.096	0.791	-0.62
YOR098C	NUP1	0.096	1	0.041
YPL266W	DIM1	0.096	-0.1	1
YAR070C	YAR070C	0.095	0.978	0.242
YDR470C	YDR470C	0.095	-0.63	0.778
YDR515W	SLF1	0.095	0.936	0.357
YHR141C	MAK18	0.095	1	0.063
YJL024C	APS3	0.095	-0.84	0.557
YJR067C	YAE1	0.095	0.347	-0.94
YMR067C	YMR067C	0.095	-0.94	0.336
YOR335C	ALA1	0.095	1	0
YAR023C	YAR023C	0.094	-0.53	-0.85
YCR028C	FEN2	0.094	-0.31	0.957
YDL214C	YDL214C	0.094	0.989	0.202
YDR159W	SAC3	0.094	1	-0.1
YDR296W	YDR296W	0.094	0	1
YDR327W	YDR327W	0.094	0.308	-0.95
YGL072C	YGL072C	0.094	0.776	-0.63
YGR011W	YGR011W	0.094	-0.85	0.542
YHR185C	YHR185C	0.094	-0.85	-0.53
YJL053W	PEP8	0.094	-0.31	-0.95
YKR058W	GLG1	0.094	0.297	-0.95
YOL086C	ADH1	0.094	-0.95	-0.31
YPL069C	BTS1	0.094	0.68	-0.74
YBR300C	YBR300C	0.093	0.526	-0.86
YDL109C	YDL109C	0.093	0.537	0.849
YDL225W	YDL225W	0.093	0.236	0.978
YGL048C	SUG1	0.093	1	-0.1
YJL206C	YJL206C	0.093	-0.96	0.258
YLL035W	YLL035W	0.093	-0.53	0.849
YMR114C	YMR114C	0.093	0.44	0.903
YAR053W	YAR053W	0.092	-0.97	0.228
YDL231C	YDL231C	0.092	1	0
YFR048W	YFR048W	0.092	1	0
YGL138C	YGL138C	0.092	0	1
YHR073W	YHR073W	0.092	0.391	0.923
YNL224C	YNL224C	0.092	1	-0.1
YOL001W	PHO80	0.092	-0.54	0.847
YPL180W	YPL180W	0.092	-0.1	1
YDL078C	MDH3	0.091	0.186	-0.98
YDL166C	YDL166C	0.091	-0.43	0.901
YDR262W	YDR262W	0.091	-0.98	0.186
YHL012W	YHL012W	0.091	0.967	0.263
YLR388W	YLR388W	0.091	1	0.065
YPR015C	YPR015C	0.091	0.978	-0.21
YBL021C	HAP3	0.09	0.088	1
YBR076W	ECM8	0.09	-1	-0.11
YBR109C	CMD1	0.09	0.066	-1
YCRX02C	YCRX02C	0.09	-0.22	0.977
YDR027C	YDR027C	0.09	-1	0.111
YDR240C	SNU56	0.09	-1	0
YDR417C	YDR417C	0.09	-1	0.033
YGR058W	YGR058W	0.09	0	-1
YHR088W	YHR088W	0.09	-0.77	0.644
YIL034C	CAP2	0.09	0	-1
YJL152W	YJL152W	0.09	-0.66	0.755
YKR019C	YKR019C	0.09	-1	0
YLR356W	YLR356W	0.09	-0.11	-1
YML073C	YL16A	0.09	0.833	-0.55
YMR229C	FMI1	0.09	-0.11	-1
YNL012W	SPO1	0.09	0.366	0.933
YNL275W	YNL275W	0.09	0.9	0.444
YOR344C	TYE7	0.09	0.466	-0.88
YPL235W	YPL235W	0.09	-0.33	0.944
YGL086W	MAD1	0.089	-0.44	0.898
YGR034W	YGR034W	0.089	0.853	0.539
YIL044C	YIL044C	0.089	-0.89	-0.44
YKL019W	RAM2	0.089	-0.44	-0.89
YPR142C	YPR142C	0.089	1	0
YDL245C	HXT15	0.088	0.897	-0.45
YER131W	RPS26B	0.088	-0.11	1
YFL035C-A	YFL035C-A	0.088	0.943	0.34
YHR187W	IKI1	0.088	-0.79	0.613
YNL074C	YMK1	0.088	-0.79	0.613
YNL245C	YNL245C	0.088	0.943	-0.34
YNL292W	PUS4	0.088	1	0.136
YPL167C	REV3	0.088	-0.45	0.897
YBR022W	YBR022W	0.087	0.402	-0.91
YER029C	YER029C	0.087	0.977	0.229
YGL076C	RPL6A	0.087	0.977	0.252
YJL041W	NSP1	0.087	-0.34	0.942
YJL138C	TIF2	0.087	0.873	0.494
YBR213W	MET8	0.086	0.255	0.976
YBR258C	YBR258C	0.086	0.825	-0.58
YDL140C	RPO21	0.086	-0.93	0.383
YDR334W	YDR334W	0.086	-0.46	0.895
YHR064C	PDR13	0.086	0.906	0.441
YJR026W	YJR026W	0.086	0.511	0.872
YBR129C	OPY1	0.085	-0.11	1
YDR228C	PCF11	0.085	-0.47	0.894
YDR372C	YDR372C	0.085	-0.94	0.364
YEL051W	VMA8	0.085	0.988	0.164
YGL247W	YGL247W	0.085	0.341	-0.94
YHR101C	BIG1	0.085	-0.35	-0.94
YJL136C	RPS25B	0.085	-0.94	-0.35
YJR089W	YJR089W	0.085	-0.35	-0.94
YLL054C	YLL054C	0.085	-0.94	-0.35
YMR116C	BEL1	0.085	-0.35	0.941
YNR029C	YNR029C	0.085	-0.94	-0.35
YOL089C	YOL089C	0.085	-0.94	-0.35
YOL142W	YOL142W	0.085	1	0
YOR245C	YOR245C	0.085	-0.94	-0.35
YOR338W	YOR338W	0.085	-0.94	-0.35
